order_gid,order_name,order_created_at,order_processed_at,order_financial_status,order_total_amount,order_currency,transaction_gid,transaction_kind,transaction_status,transaction_gateway,transaction_created_at,transaction_processed_at,transaction_amount,transaction_currency,fee_type,fee_amount,fee_currency,fee_tax_amount,fee_tax_currency,fee_rate_name,fee_flat_fee_name,fee_rate
gid://shopify/Order/7699712901310,#1608,2026-05-04T23:19:33Z,2026-05-04T23:19:29Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9268629930174,SALE,SUCCESS,shopify_payments,2026-05-04T23:19:30Z,2026-05-04T23:19:30Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7699975045310,#1609,2026-05-05T01:55:54Z,2026-05-05T01:55:50Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9268973502654,CAPTURE,SUCCESS,shopify_payments,2026-05-05T01:55:55Z,2026-05-05T01:55:55Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7699990020286,#1610,2026-05-05T02:05:38Z,2026-05-05T02:05:36Z,PAID,106.2,USD,gid://shopify/OrderTransaction/9268993032382,CAPTURE,SUCCESS,shopify_payments,2026-05-05T02:05:39Z,2026-05-05T02:05:39Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7699990020286,#1610,2026-05-05T02:05:38Z,2026-05-05T02:05:36Z,PAID,106.2,USD,gid://shopify/OrderTransaction/9268994244798,SALE,SUCCESS,shopify_payments,2026-05-05T02:06:21Z,2026-05-05T02:06:21Z,47.2,USD,processing_fee,1.48,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7700017709246,#1611,2026-05-05T02:23:59Z,2026-05-05T02:23:55Z,PAID,147.0,USD,gid://shopify/OrderTransaction/9269030092990,CAPTURE,SUCCESS,shopify_payments,2026-05-05T02:24:00Z,2026-05-05T02:24:00Z,147.0,USD,processing_fee,3.98,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7700100612286,#1612,2026-05-05T03:16:39Z,2026-05-05T03:16:36Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9269145927870,CAPTURE,SUCCESS,shopify_payments,2026-05-05T03:16:41Z,2026-05-05T03:16:41Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7700137803966,#1614,2026-05-05T03:42:56Z,2026-05-05T03:42:54Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9269196390590,CAPTURE,SUCCESS,shopify_payments,2026-05-05T03:42:58Z,2026-05-05T03:42:58Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7700230930622,#1615,2026-05-05T04:41:01Z,2026-05-05T04:41:00Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9269320908990,CAPTURE,SUCCESS,shopify_payments,2026-05-05T04:41:02Z,2026-05-05T04:41:02Z,59.0,USD,processing_fee,2.55,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7700555137214,#1616,2026-05-05T09:37:15Z,2026-05-05T09:37:11Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9269806923966,SALE,SUCCESS,shopify_payments,2026-05-05T09:37:12Z,2026-05-05T09:37:12Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7700695875774,#1618,2026-05-05T11:43:44Z,2026-05-05T11:43:41Z,PAID,147.0,USD,gid://shopify/OrderTransaction/9270008512702,CAPTURE,SUCCESS,shopify_payments,2026-05-05T11:43:45Z,2026-05-05T11:43:45Z,147.0,USD,processing_fee,4.86,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7700711899326,#1619,2026-05-05T11:56:44Z,2026-05-05T11:56:40Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9270032302270,CAPTURE,SUCCESS,shopify_payments,2026-05-05T11:56:45Z,2026-05-05T11:56:45Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7700746633406,#1620,2026-05-05T12:17:30Z,2026-05-05T12:17:27Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9270075457726,CAPTURE,SUCCESS,shopify_payments,2026-05-05T12:17:31Z,2026-05-05T12:17:31Z,50.15,USD,processing_fee,1.85,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7700750926014,#1621,2026-05-05T12:20:21Z,2026-05-05T12:20:17Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9270081421502,CAPTURE,SUCCESS,shopify_payments,2026-05-05T12:20:23Z,2026-05-05T12:20:23Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7700766523582,#1622,2026-05-05T12:31:34Z,2026-05-05T12:31:28Z,PAID,110.0,USD,gid://shopify/OrderTransaction/9270106849470,CAPTURE,SUCCESS,shopify_payments,2026-05-05T12:31:35Z,2026-05-05T12:31:35Z,110.0,USD,processing_fee,3.71,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7700811677886,#1623,2026-05-05T12:56:36Z,2026-05-05T12:56:34Z,PARTIALLY_REFUNDED,147.0,USD,gid://shopify/OrderTransaction/9270167240894,CAPTURE,SUCCESS,shopify_payments,2026-05-05T12:56:37Z,2026-05-05T12:56:37Z,147.0,USD,processing_fee,3.98,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7700842905790,#1624,2026-05-05T13:13:39Z,2026-05-05T13:13:34Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9270207381694,SALE,SUCCESS,shopify_payments,2026-05-05T13:13:35Z,2026-05-05T13:13:35Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7700884029630,#1625,2026-05-05T13:31:11Z,2026-05-05T13:31:09Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9270250864830,CAPTURE,SUCCESS,shopify_payments,2026-05-05T13:31:12Z,2026-05-05T13:31:12Z,50.15,USD,processing_fee,2.24,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7700909424830,#1626,2026-05-05T13:40:12Z,2026-05-05T13:40:08Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9270271443134,CAPTURE,SUCCESS,shopify_payments,2026-05-05T13:40:14Z,2026-05-05T13:40:14Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7700989706430,#1627,2026-05-05T14:11:43Z,2026-05-05T14:11:38Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9270346219710,SALE,SUCCESS,shopify_payments,2026-05-05T14:11:39Z,2026-05-05T14:11:39Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7701012447422,#1628,2026-05-05T14:24:29Z,2026-05-05T14:24:25Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9270382198974,SALE,SUCCESS,shopify_payments,2026-05-05T14:24:26Z,2026-05-05T14:24:26Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7701015658686,#1629,2026-05-05T14:26:08Z,2026-05-05T14:26:06Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9270387507390,CAPTURE,SUCCESS,shopify_payments,2026-05-05T14:26:10Z,2026-05-05T14:26:10Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7701030109374,#1630,2026-05-05T14:33:17Z,2026-05-05T14:33:14Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9270407495870,CAPTURE,SUCCESS,shopify_payments,2026-05-05T14:33:19Z,2026-05-05T14:33:19Z,50.15,USD,processing_fee,1.85,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7701071331518,#1631,2026-05-05T14:52:52Z,2026-05-05T14:52:48Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9270462120126,CAPTURE,SUCCESS,shopify_payments,2026-05-05T14:52:53Z,2026-05-05T14:52:53Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7701753757886,#1632,2026-05-05T18:15:20Z,2026-05-05T18:15:16Z,PAID,147.0,USD,gid://shopify/OrderTransaction/9271176069310,CAPTURE,SUCCESS,shopify_payments,2026-05-05T18:15:21Z,2026-05-05T18:15:21Z,147.0,USD,processing_fee,3.98,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7701778825406,#1633,2026-05-05T18:24:59Z,2026-05-05T18:24:55Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9271209099454,CAPTURE,SUCCESS,shopify_payments,2026-05-05T18:25:00Z,2026-05-05T18:25:00Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7701798453438,#1634,2026-05-05T18:32:55Z,2026-05-05T18:32:51Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9271234101438,CAPTURE,SUCCESS,shopify_payments,2026-05-05T18:32:56Z,2026-05-05T18:32:56Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7701817753790,#1635,2026-05-05T18:39:08Z,2026-05-05T18:39:06Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9271255302334,CAPTURE,SUCCESS,shopify_payments,2026-05-05T18:39:09Z,2026-05-05T18:39:09Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7701874639038,#1636,2026-05-05T19:01:11Z,2026-05-05T19:01:08Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9271321788606,CAPTURE,SUCCESS,shopify_payments,2026-05-05T19:01:12Z,2026-05-05T19:01:12Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7701966454974,#1637,2026-05-05T19:39:27Z,2026-05-05T19:39:26Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9271443292350,CAPTURE,SUCCESS,shopify_payments,2026-05-05T19:39:28Z,2026-05-05T19:39:28Z,59.0,USD,processing_fee,2.55,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7702004367550,#1638,2026-05-05T19:57:07Z,2026-05-05T19:57:06Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9271493263550,CAPTURE,SUCCESS,shopify_payments,2026-05-05T19:57:08Z,2026-05-05T19:57:08Z,59.0,USD,processing_fee,2.55,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7702018621630,#1639,2026-05-05T20:04:02Z,2026-05-05T20:03:58Z,PAID,24.65,USD,gid://shopify/OrderTransaction/9271512039614,CAPTURE,SUCCESS,shopify_payments,2026-05-05T20:04:04Z,2026-05-05T20:04:04Z,24.65,USD,processing_fee,0.92,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7702040510654,#1640,2026-05-05T20:14:07Z,2026-05-05T20:14:03Z,PAID,47.2,USD,gid://shopify/OrderTransaction/9271541825726,SALE,SUCCESS,shopify_payments,2026-05-05T20:14:03Z,2026-05-05T20:14:03Z,47.2,USD,processing_fee,1.48,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7702078423230,#1641,2026-05-05T20:31:46Z,2026-05-05T20:31:41Z,PAID,176.0,USD,gid://shopify/OrderTransaction/9271599956158,CAPTURE,SUCCESS,shopify_payments,2026-05-05T20:31:47Z,2026-05-05T20:31:47Z,176.0,USD,processing_fee,4.7,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7702092284094,#1642,2026-05-05T20:37:59Z,2026-05-05T20:37:55Z,PAID,47.2,USD,gid://shopify/OrderTransaction/9271618764990,CAPTURE,SUCCESS,shopify_payments,2026-05-05T20:38:00Z,2026-05-05T20:38:00Z,47.2,USD,processing_fee,1.76,USD,0.0,USD,premium_domestic_card_not_present,,0.031
gid://shopify/Order/7702111715518,#1643,2026-05-05T20:47:37Z,2026-05-05T20:47:32Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9271647830206,CAPTURE,SUCCESS,shopify_payments,2026-05-05T20:47:38Z,2026-05-05T20:47:38Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7702203072702,#1644,2026-05-05T21:38:06Z,2026-05-05T21:38:04Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9271772971198,CAPTURE,SUCCESS,shopify_payments,2026-05-05T21:38:06Z,2026-05-05T21:38:06Z,59.0,USD,processing_fee,2.55,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7702284992702,#1645,2026-05-05T22:24:00Z,2026-05-05T22:23:57Z,PAID,139.0,USD,gid://shopify/OrderTransaction/9271889395902,CAPTURE,SUCCESS,shopify_payments,2026-05-05T22:24:02Z,2026-05-05T22:24:02Z,139.0,USD,processing_fee,4.61,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7702419898558,#1646,2026-05-05T23:46:25Z,2026-05-05T23:46:21Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9272084005054,CAPTURE,SUCCESS,shopify_payments,2026-05-05T23:46:26Z,2026-05-05T23:46:26Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7702534324414,#1647,2026-05-06T01:01:52Z,2026-05-06T01:01:49Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9272242471102,CAPTURE,SUCCESS,shopify_payments,2026-05-06T01:01:53Z,2026-05-06T01:01:53Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7702549987518,#1648,2026-05-06T01:12:11Z,2026-05-06T01:12:08Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9272262918334,CAPTURE,SUCCESS,shopify_payments,2026-05-06T01:12:12Z,2026-05-06T01:12:12Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7702576464062,#1649,2026-05-06T01:31:05Z,2026-05-06T01:31:01Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9272301453502,CAPTURE,SUCCESS,shopify_payments,2026-05-06T01:31:06Z,2026-05-06T01:31:06Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7702578888894,#1650,2026-05-06T01:32:42Z,2026-05-06T01:32:39Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9272304664766,CAPTURE,SUCCESS,shopify_payments,2026-05-06T01:32:43Z,2026-05-06T01:32:43Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704494047422,#1654,2026-05-06T05:49:12Z,2026-05-06T05:49:08Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9274414629054,CAPTURE,SUCCESS,shopify_payments,2026-05-06T05:49:13Z,2026-05-06T05:49:13Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704745738430,#1655,2026-05-06T09:23:40Z,2026-05-06T09:23:37Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9274774945982,CAPTURE,SUCCESS,shopify_payments,2026-05-06T09:23:41Z,2026-05-06T09:23:41Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704772018366,#1656,2026-05-06T09:54:08Z,2026-05-06T09:54:05Z,PAID,106.2,USD,gid://shopify/OrderTransaction/9274812203198,CAPTURE,SUCCESS,shopify_payments,2026-05-06T09:54:09Z,2026-05-06T09:54:09Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704772018366,#1656,2026-05-06T09:54:08Z,2026-05-06T09:54:05Z,PAID,106.2,USD,gid://shopify/OrderTransaction/9274812694718,SALE,SUCCESS,shopify_payments,2026-05-06T09:54:27Z,2026-05-06T09:54:27Z,47.2,USD,processing_fee,1.48,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704812781758,#1657,2026-05-06T10:38:24Z,2026-05-06T10:38:21Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9274870759614,CAPTURE,SUCCESS,shopify_payments,2026-05-06T10:38:26Z,2026-05-06T10:38:26Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704814387390,#1658,2026-05-06T10:40:16Z,2026-05-06T10:40:11Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9274873217214,CAPTURE,SUCCESS,shopify_payments,2026-05-06T10:40:17Z,2026-05-06T10:40:17Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704845254846,#1659,2026-05-06T11:13:58Z,2026-05-06T11:13:55Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9274922369214,CAPTURE,SUCCESS,shopify_payments,2026-05-06T11:13:59Z,2026-05-06T11:13:59Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704868618430,#1660,2026-05-06T11:34:53Z,2026-05-06T11:34:49Z,PAID,78.0,USD,gid://shopify/OrderTransaction/9274956775614,SALE,SUCCESS,shopify_payments,2026-05-06T11:34:50Z,2026-05-06T11:34:50Z,78.0,USD,processing_fee,2.25,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704868683966,#1661,2026-05-06T11:34:56Z,2026-05-06T11:34:52Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9274957103294,CAPTURE,SUCCESS,shopify_payments,2026-05-06T11:34:58Z,2026-05-06T11:34:58Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704875270334,#1662,2026-05-06T11:40:26Z,2026-05-06T11:40:23Z,PAID,78.0,USD,gid://shopify/OrderTransaction/9274966114494,CAPTURE,SUCCESS,shopify_payments,2026-05-06T11:40:27Z,2026-05-06T11:40:27Z,78.0,USD,processing_fee,3.5,USD,0.0,USD,amex_international_card_not_present,,0.041
gid://shopify/Order/7704925405374,#1663,2026-05-06T12:14:15Z,2026-05-06T12:14:12Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9275023786174,SALE,SUCCESS,shopify_payments,2026-05-06T12:14:13Z,2026-05-06T12:14:13Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7704980586686,#1664,2026-05-06T12:47:45Z,2026-05-06T12:47:42Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9275098562750,CAPTURE,SUCCESS,shopify_payments,2026-05-06T12:47:46Z,2026-05-06T12:47:46Z,50.15,USD,processing_fee,1.85,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7705014698174,#1665,2026-05-06T13:07:48Z,2026-05-06T13:07:45Z,PAID,147.0,USD,gid://shopify/OrderTransaction/9275141882046,CAPTURE,SUCCESS,shopify_payments,2026-05-06T13:07:50Z,2026-05-06T13:07:50Z,147.0,USD,processing_fee,3.98,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7705199116478,#1666,2026-05-06T14:37:25Z,2026-05-06T14:37:21Z,PAID,66.3,USD,gid://shopify/OrderTransaction/9275363000510,CAPTURE,SUCCESS,shopify_payments,2026-05-06T14:37:27Z,2026-05-06T14:37:27Z,66.3,USD,processing_fee,1.96,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7705285984446,#1667,2026-05-06T15:16:59Z,2026-05-06T15:16:56Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9275473133758,CAPTURE,SUCCESS,shopify_payments,2026-05-06T15:17:01Z,2026-05-06T15:17:01Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7705329369278,#1668,2026-05-06T15:36:56Z,2026-05-06T15:36:52Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9275530608830,CAPTURE,SUCCESS,shopify_payments,2026-05-06T15:36:58Z,2026-05-06T15:36:58Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,amex_card_not_present,,0.031
gid://shopify/Order/7705471385790,#1669,2026-05-06T16:26:39Z,2026-05-06T16:26:36Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9275692810430,CAPTURE,SUCCESS,shopify_payments,2026-05-06T16:26:41Z,2026-05-06T16:26:41Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7705579552958,#1670,2026-05-06T17:03:05Z,2026-05-06T17:03:02Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9275821293758,CAPTURE,SUCCESS,shopify_payments,2026-05-06T17:03:07Z,2026-05-06T17:03:07Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7705597345982,#1671,2026-05-06T17:08:41Z,2026-05-06T17:08:35Z,PAID,38.35,USD,gid://shopify/OrderTransaction/9275842134206,SALE,SUCCESS,shopify_payments,2026-05-06T17:08:36Z,2026-05-06T17:08:36Z,38.35,USD,processing_fee,1.26,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7705867813054,#1673,2026-05-06T18:38:51Z,2026-05-06T18:38:48Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9276167127230,CAPTURE,SUCCESS,shopify_payments,2026-05-06T18:38:52Z,2026-05-06T18:38:52Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706037256382,#1675,2026-05-06T19:51:00Z,2026-05-06T19:50:56Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9276385591486,CAPTURE,SUCCESS,shopify_payments,2026-05-06T19:51:02Z,2026-05-06T19:51:02Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706215317694,#1676,2026-05-06T21:17:05Z,2026-05-06T21:17:02Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9276637053118,CAPTURE,SUCCESS,shopify_payments,2026-05-06T21:17:07Z,2026-05-06T21:17:07Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706288390334,#1677,2026-05-06T21:58:24Z,2026-05-06T21:58:21Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9276731097278,CAPTURE,SUCCESS,shopify_payments,2026-05-06T21:58:26Z,2026-05-06T21:58:26Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706320437438,#1678,2026-05-06T22:16:26Z,2026-05-06T22:16:22Z,PAID,110.0,USD,gid://shopify/OrderTransaction/9276774187198,CAPTURE,SUCCESS,shopify_payments,2026-05-06T22:16:27Z,2026-05-06T22:16:27Z,110.0,USD,processing_fee,3.05,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706341966014,#1679,2026-05-06T22:28:53Z,2026-05-06T22:28:51Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9276802859198,CAPTURE,SUCCESS,shopify_payments,2026-05-06T22:28:55Z,2026-05-06T22:28:55Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706396393662,#1680,2026-05-06T23:01:53Z,2026-05-06T23:01:50Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9276876619966,CAPTURE,SUCCESS,shopify_payments,2026-05-06T23:01:55Z,2026-05-06T23:01:55Z,59.0,USD,processing_fee,2.13,USD,0.0,USD,premium_domestic_card_not_present,,0.031
gid://shopify/Order/7706431553726,#1681,2026-05-06T23:23:34Z,2026-05-06T23:23:32Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9276923183294,CAPTURE,SUCCESS,shopify_payments,2026-05-06T23:23:36Z,2026-05-06T23:23:36Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706502627518,#1682,2026-05-07T00:09:19Z,2026-05-07T00:09:16Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9277019127998,CAPTURE,SUCCESS,shopify_payments,2026-05-07T00:09:21Z,2026-05-07T00:09:21Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706521501886,#1683,2026-05-07T00:22:13Z,2026-05-07T00:22:10Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9277045473470,CAPTURE,SUCCESS,shopify_payments,2026-05-07T00:22:15Z,2026-05-07T00:22:15Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706533167294,#1684,2026-05-07T00:29:39Z,2026-05-07T00:29:37Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9277061300414,CAPTURE,SUCCESS,shopify_payments,2026-05-07T00:29:40Z,2026-05-07T00:29:40Z,59.0,USD,processing_fee,2.55,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7706729382078,#1685,2026-05-07T02:40:35Z,2026-05-07T02:40:32Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9277328392382,CAPTURE,SUCCESS,shopify_payments,2026-05-07T02:40:36Z,2026-05-07T02:40:36Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706805993662,#1686,2026-05-07T03:36:41Z,2026-05-07T03:36:40Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9277436723390,CAPTURE,SUCCESS,shopify_payments,2026-05-07T03:36:42Z,2026-05-07T03:36:42Z,59.0,USD,processing_fee,2.55,USD,0.0,USD,paypal_domestic_card_not_present,,0.0349
gid://shopify/Order/7706806714558,#1687,2026-05-07T03:37:10Z,2026-05-07T03:37:06Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9277437673662,CAPTURE,SUCCESS,shopify_payments,2026-05-07T03:37:11Z,2026-05-07T03:37:11Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706888405182,#1688,2026-05-07T04:27:00Z,2026-05-07T04:26:57Z,PAID,59.0,USD,gid://shopify/OrderTransaction/9277541580990,CAPTURE,SUCCESS,shopify_payments,2026-05-07T04:27:01Z,2026-05-07T04:27:01Z,59.0,USD,processing_fee,1.78,USD,0.0,USD,domestic_card_not_present,,0.025
gid://shopify/Order/7706930282686,#1689,2026-05-07T05:04:42Z,2026-05-07T05:04:39Z,PAID,50.15,USD,gid://shopify/OrderTransaction/9277596139710,CAPTURE,SUCCESS,shopify_payments,2026-05-07T05:04:44Z,2026-05-07T05:04:44Z,50.15,USD,processing_fee,1.55,USD,0.0,USD,domestic_card_not_present,,0.025
